SKILL_ID,SKILL_NAME,text_type,text_mode,text_genre,skill_domain,task_complexity,cognitive_demand,extraction_confidence,extraction_notes,extracted_timestamp
2812f61e-e69f-e311-9503-005056801da1,"Describe characteristics of different informational texts including biographies, history books, science books, and how-to texts",informational,prose,expository,reading,intermediate,analysis,high,"Skill requires analyzing and distinguishing characteristics across multiple informational text types (biographies, history, science, procedural), which involves comparative analysis rather than simple identification.",2025-10-16T11:26:50.096808
7b52226b-5e30-46b3-aa33-c70d20fb615f,"Analyze the characteristics of different poetic forms (e.g., sonnets, lyric poetry, epic poetry, haiku) and describe how the characteristics influence a text",fictional,poetry,literary,reading,advanced,analysis,high,Skill explicitly focuses on analyzing poetic forms and their characteristics' influence on texts. Requires analysis-level thinking to examine how form affects meaning. Advanced complexity due to comparative analysis across multiple poetic forms and understanding form-content relationships.,2025-10-16T11:26:57.833862
ecc1c5d4-380d-4d11-982c-0f2f1cee2550,"Describe structural characteristics of poetry (e.g., rhyme, meter stanzas, line breaks) and how they contribute to form (e.g., lyrical poetry, free verse)",fictional,poetry,literary,reading,intermediate,analysis,high,"Skill requires analyzing structural elements of poetry and understanding their contribution to poetic form, which is analytical work with literary texts in poetry mode.",2025-10-16T11:27:04.363816
0940c225-3800-e411-9e54-005056801da1,Make comparisons between literary texts that have been read previously,fictional,mixed,literary,reading,advanced,analysis,high,"Skill requires comparing multiple literary texts read previously, demanding analytical thinking to identify similarities/differences across texts. Literary texts suggest fictional works. Mixed mode accounts for potential prose and poetry in literary canon. Advanced complexity due to cross-text synthesis and memory integration.",2025-10-16T11:27:09.892095
17334c9c-a69f-e311-9503-005056801da1,"Distinguish among genres including poetry, plays, fiction (stories, folktales), and nonfiction (social studies, technical)",mixed,mixed,literary,reading,intermediate,analysis,high,"Skill requires distinguishing among multiple genres (poetry, plays, fiction, nonfiction) which involves analyzing characteristics to categorize texts. Mixed text_type and text_mode because skill encompasses both fictional (poetry, plays, stories, folktales) and informational (social studies, technical) texts, as well as both prose and poetry forms. Cognitive demand is analysis as students must identify distinguishing features and categorize accordingly.",2025-10-16T11:27:22.322173
43334c9c-a69f-e311-9503-005056801da1,"Recognize that texts that claim to be true may be fictional or greatly distorted (e.g., ""Robinson Crusoe,"" texts ""based on a true story"")",mixed,prose,narrative,reading,advanced,evaluation,high,"Skill requires critical evaluation of truth claims in texts, distinguishing between factual and fictional elements. Involves analyzing texts that blur fact/fiction boundaries (e.g., historical fiction, 'based on true story' narratives). This is an advanced critical literacy skill requiring evaluation of author intent and textual reliability.",2025-10-16T11:27:26.647390
95324c9c-a69f-e311-9503-005056801da1,"Identify how authors use characteristics of different genres (e.g., fiction, poetry, nonfiction, drama) to accomplish different purposes",mixed,mixed,literary,reading,advanced,analysis,high,"Skill explicitly addresses multiple genres (fiction, poetry, nonfiction, drama) requiring students to analyze how genre characteristics serve authorial purpose. This is analytical work comparing across text types and modes, making it advanced complexity with analysis-level cognitive demand.",2025-10-16T11:27:32.101809
4963b454-669e-4f16-9222-c407b64e3ed1,Deepen understanding of oral tribal history through wide exploration of cultural and historical texts and media,informational,mixed,expository,reading,advanced,synthesis,high,Skill focuses on deepening understanding through wide exploration of multiple cultural and historical sources including texts and media. The synthesis of oral tribal history with various informational sources requires advanced integration skills. Mixed mode accounts for potential multimedia sources beyond traditional prose.,2025-10-16T11:27:36.458057
e30fd1cd-1362-4d0c-97db-a0d3a827879a,"With prompting and support, recognize common types of text",mixed,not_applicable,not_applicable,reading,basic,recall,high,"Skill focuses on recognizing/identifying common text types (e.g., storybooks, signs, menus) at foundational level with support. Mixed text_type because students learn to distinguish between different types. Genre is not_applicable as this is about recognizing text types broadly rather than specific genres. Text_mode not_applicable as skill addresses text type recognition generally, not specific to prose or poetry format.",2025-10-16T11:27:41.764336
66931ef4-b1fc-41e9-810e-13e64dd0dff8,Analyze how a speech writer's use of language and literary devices in passages from well-known speeches appeals to the audience,informational,prose,argumentative,reading,advanced,analysis,high,"Speeches are informational/argumentative texts aimed at persuading audiences. The skill requires analyzing language use and literary devices for rhetorical effect, which is advanced analytical work typical of Grade 8 standards.",2025-10-16T11:27:47.429277
b83fc225-3800-e411-9e54-005056801da1,"Increase familiarity with a wider range of books, including myths, legends, and traditional stories, modern fiction, fiction from the English literary tradition, and books from other cultures and traditions",mixed,mixed,literary,reading,intermediate,comprehension,high,"Skill focuses on exposure to and familiarity with diverse literary texts including myths, legends, traditional stories, modern fiction, and multicultural literature. Mixed text_type and text_mode due to variety of genres mentioned. Cognitive demand is comprehension as the goal is increasing familiarity rather than deep analysis or evaluation.",2025-10-16T11:27:54.935735
