SKILL_ID,SKILL_NAME,NORMALIZED_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_NUM,SKILL_AREA_NAME,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,PREREQUISITE_SKILL_IDS,COMPLEXITY_LEVEL,AUTHORITIES
1711f61e-e69f-e311-9503-005056801da1,"Ask and answer who, what, where, when, why, and how questions about key details in an informational text","ask and answer who, what, where, when, why, and how questions about key details in an informational text",English Language Arts,Grade 2,2.0,Inference and Evidence,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1e11f61e-e69f-e311-9503-005056801da1,Draw simple conclusions about an informational text using evidence and details from text and illustrations,draw simple conclusions about an informational text using evidence and details from text and illustrations,English Language Arts,Grade 2,2.0,Inference and Evidence,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
a5d0122e-b413-4413-82e7-bd45c229db95,Develop a topic by including supporting facts and definitions in second-grade informative writing,develop a topic by including supporting facts and definitions in second-grade informative writing,English Language Arts,Grade 2,2.0,Informative Writing,unique,,,,AL|AR|AZ|CA|CCSS|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NJ|NY|OH|OK|OR|PA|TN|TX|UT|VA|WI|WV
1683e172-8801-42c2-99c7-1a222a7a642e,Support a topic with a concluding statement in second-grade informative writing,support a topic with a concluding statement in second-grade informative writing,English Language Arts,Grade 2,2.0,Informative Writing,unique,,,,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|PA|SC|TN|TX|UT|VA|WI|WV
bd57cbf9-f983-4fb6-b291-9820c9007eff,Sequence connected and related ideas in second-grade informative writing,sequence connected and related ideas in second-grade informative writing,English Language Arts,Grade 2,2.0,Informative Writing,unique,,,,GA|HI|IA|IN|VA
1dc2b91b-6019-4f16-8ad9-62f4d25b957e,Introduce a topic with a topic sentence in second-grade informative writing,introduce a topic with a topic sentence in second-grade informative writing,English Language Arts,Grade 2,2.0,Informative Writing,unique,,,,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OR|PA|SC|TN|TX|UT|VA|WI|WV
fe5cdf68-515a-4e76-8f92-3b9876b7e654,"Identify irregular spelling patterns and/or sounds in high frequency words (e.g., the /sh/ sound made by the grapheme <i>s</i> in the word <i>sure</i>)",irregular spelling patterns and/or sounds in high frequency words,English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,GA|HI|NJ|VA
e40ff61e-e69f-e311-9503-005056801da1,"Decode, read, and spell words with inconsistent but common spelling patterns (e.g., ph, wr, kn, gh, igh, ight, eigh, ough, ought)","decode, read, and spell words with inconsistent but common spelling patterns",English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
93d04a73-a3a0-404a-b74e-60324a5b8cdc,"Decode grade-appropriate words with silent letters (e.g., knew, wrong, climb)",decode grade-appropriate words with silent letters,English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,AR|HI|ND|OK|SC|UT
e30ff61e-e69f-e311-9503-005056801da1,"Recognize and automatically read grade-appropriate irregularly spelled words (e.g., answer, beautiful)",and automatically read grade-appropriate irregularly spelled words,English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
4e3ec225-3800-e411-9e54-005056801da1,"Decode words with unusual grapheme-phoneme correspondences in a wider range of words, including words that are encountered less frequently (e.g., <i>precious</i>, <i>wrung</i>, <i>concert</i>)","decode words with unusual grapheme-phoneme correspondences in a wider range of words, including words that are encountered less frequently",English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,ENC|NJ
474c6ef9-5e78-4608-a624-af9d289d397a,"Recognize words that use the opposite gender article to avoid elision (e.g., el agua)",words that use the opposite gender article to avoid elision,English Language Arts,Grade 2,2.0,Irregular Spellings / High-Frequency and Exception Words,unique,,,,REN
1811f61e-e69f-e311-9503-005056801da1,Locate key details in an informational text and determine what they describe or explain,locate key details in an informational text and determine what they describe or explain,English Language Arts,Grade 2,2.0,Main Idea and Details,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|ENC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
2e324c9c-a69f-e311-9503-005056801da1,Identify main ideas that are directly stated or strongly implied,main ideas that are directly stated or strongly implied,English Language Arts,Grade 2,2.0,Main Idea and Details,unique,,,,AB|AL|AR|ENC|FL|GA|ID|KY|MN|MO|ND|NM|OK|PDLNMC|PDLTEK|REN|SC|TX|VA
7341c225-3800-e411-9e54-005056801da1,"With support, find and record or note (e.g., underline, take notes) the main idea of a section of text, along with key words, phrases, or sentences relating to a specific topic","with support, find and record or note the main idea of a section of text, along with key words, phrases, or sentences relating to a specific topic",English Language Arts,Grade 2,2.0,Main Idea and Details,unique,,,,CO|ENC|GA
2f324c9c-a69f-e311-9503-005056801da1,Distinguish main idea from topic,distinguish main idea from topic,English Language Arts,Grade 2,2.0,Main Idea and Details,unique,,,,ENC|ID|MO|REN|TX|VA
1911f61e-e69f-e311-9503-005056801da1,Identify the topic of an informational text as a whole and identify the subtopics of paragraphs,the topic of an informational text as a whole and identify the subtopics of paragraphs,English Language Arts,Grade 2,2.0,Main Idea and Details,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
d811f61e-e69f-e311-9503-005056801da1,"Explain how specific images contribute to and clarify the information in a text (e.g., how an image of the earth next to the sun adds to what the text says about the relative sizes of the earth and the sun)",how specific images contribute to and clarify the information in a text,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
4055d154-14a5-4909-a743-3cf6695d089b,"Identify a variety of written conventions used in digital media (e.g., websites, emails, video games)",a variety of written conventions used in digital media,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,GA|MN|MO|OK
7b91d24c-3f7b-4d5a-8408-3a291a84e460,"Make connections between a print text and an audio, video, or live version of the text","make connections between a print text and an audio, video, or live version of the text",English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AB|GA|NE|OK
6e8156a5-3206-4120-8fd1-98e7552ed1c7,"Understand the meaning of text via multiple mediums (e.g., written, visual, audio, video)",the meaning of text via multiple mediums,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AB|GA|MN|NE|OK|SC|TX
e1bb0ebb-2e8a-4022-a637-ae1e9f4d6e9a,"Explain how media messages are conveyed (e.g., a song used to advertise a product)",how media messages are conveyed,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,GA|MO|OK
be0afb23-0483-45ce-9162-b81641f5f02e,"Explain how different media are made for different reasons (e.g., movies tell a story; newspapers inform about events; ads persuade people to buy things)",how different media are made for different reasons,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AB|GA|MN|MO|OK|PDLTEK|REN|TX
c110f61e-e69f-e311-9503-005056801da1,"Describe a story's elements and key details (e.g., characters and their actions and emotions, the setting, moments in the plot) based on information provided by the story's illustrations and words",a story's elements and key details based on information provided by the story's illustrations and words,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
d711f61e-e69f-e311-9503-005056801da1,"Recognize and use basic types of illustrations found in informational texts (e.g., diagrams, pictures reflecting the narrative) for clarification or to answer questions",and use basic types of illustrations found in informational texts for clarification or to answer questions,English Language Arts,Grade 2,2.0,Modes of Representation,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
ff444c49-2412-4fd4-80ee-df5ee0277d17,"Determine the meanings of homographs/multiple-meaning words (e.g., <i>hoja</i> (of a plant) and <i>hoja</i> (of paper)) in grade-appropriate texts using sentence context or prior knowledge of spellings",the meanings of homographs/multiple-meaning words and hoja) in grade-appropriate texts using sentence context or prior knowledge of spellings,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|REN
64d02960-1112-47a6-b174-aac028848b51,"Identify and use homographs/multiple-meaning words (e.g., <i>amo</i> (verb) and <i>amo</i> (owner) and determine their meanings in grade-appropriate texts using sentence context or prior knowledge of spellings",and use homographs/multiple-meaning words and amo and determine their meanings in grade-appropriate texts using sentence context or prior knowledge of spellings,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN
0bd15b5e-478a-4e0a-a7db-418dd58617ac,Determine or clarify the meaning of homographs in a second-grade text,or clarify the meaning of homographs in a second-grade text,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,
1f4b6065-7726-4b08-be85-8f71a12e4a31,Determine or clarify the meaning of homonyms in a second-grade text,or clarify the meaning of homonyms in a second-grade text,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,
ac897f55-d5e0-43f3-b26d-6204a84296bf,Use homophones accurately based on second-grade reading and content,homophones accurately based on second-grade reading and content,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,
0ccaff1b-acf0-4f7c-81f7-51d33fbbbd53,"Automatically identify words that have the same phoneme, but a different spelling (b-v; c-s-z-x; c-k-qu; g-j; y-ll; r-rr) (e.g., <i>cazar</i> y <i>casar</i>)","automatically identify words that have the same phoneme, but a different spelling",English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN
a4bb83be-47ea-4e9e-9fad-8724ec98d0e8,"Differentiate between the meanings of homophones (e.g., casar/cazar, echa/hecha, cocer/coser)",differentiate between the meanings of homophones,English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN
bd2c448b-2316-43e7-a5c4-e86c4f76c8f4,"Differentiate meanings between homographs/multiple-meaning words (e.g., <i>alce</i> (animal) and <i>alce</i> (verb), <i>amo</i> (verb) and <i>amo</i> (owner),  <i>bota</i> (footwear) and <i>bota</i> (verb))","differentiate meanings between homographs/multiple-meaning words and alce, amo and amo, bota and bota)",English Language Arts,Grade 2,2.0,Multiple-Meaning Words,unique,,,,PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN
0eaba9dd-ec3f-4117-9de0-7f9834c371ab,Use words to signal order in second-grade narrative writing,words to signal order in second-grade narrative writing,English Language Arts,Grade 2,2.0,Narrative Writing,unique,,,,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|IN|KS|KY|LA|MA|MN|MO|MS|NC|NE|NJ|NY|OH|OR|PA|SC|TN|UT|VA|WI|WV
49addd3f-1aa8-48c4-8caf-3a9a567fd014,Describe actions in second-grade narrative writing,actions in second-grade narrative writing,English Language Arts,Grade 2,2.0,Narrative Writing,unique,,,,AL|AZ|CA|CCSS|CO|GA|HI|IA|IN|KS|KY|LA|MA|MS|NC|NE|NJ|NY|OH|OR|TN|UT|VA|WI|WV
0ba81555-5e32-48bf-83cd-cbbed33c2612,Describe feelings in second-grade narrative writing,feelings in second-grade narrative writing,English Language Arts,Grade 2,2.0,Narrative Writing,unique,,,,AL|AZ|CA|CCSS|CO|GA|HI|IA|IN|KS|KY|LA|MA|MS|NC|NE|NJ|NY|OH|OR|TN|UT|VA|WI|WV
1380d921-53c3-4c89-82d8-24bf2f082431,Describe thoughts in second-grade narrative writing,thoughts in second-grade narrative writing,English Language Arts,Grade 2,2.0,Narrative Writing,unique,,,,AL|AZ|CA|CCSS|CO|GA|HI|IA|IN|KS|KY|LA|MA|MS|NC|NE|NJ|NY|OH|OR|TN|UT|VA|WI|WV
297895f9-c6d1-4297-94c7-781ccffcc3da,Use the past tense of frequently occurring irregular verbs,the past tense of frequently occurring irregular verbs,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NJ|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WI|WV
84c8c537-992d-46aa-8ecd-053d13ce2476,Identify adverbs of manner,adverbs of manner,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AZ|CA|CCSS|CO|ID|LA|MA|MS|NC|OH|OR|SC|WV
bfaa96ed-e1c1-4e7c-afdf-41d55eb9e3d6,Identify predicate adjectives after nouns,predicate adjectives after nouns,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,CCSS
defa0e40-0742-40bd-a7cc-ab1678f196dc,Identify the verb an adverb of manner modifies,the verb an adverb of manner modifies,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,CCSS
f7b4d898-106a-4d80-8728-1c321b298c5f,Use frequently occurring irregular plural nouns,frequently occurring irregular plural nouns,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AR|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MN|MO|MS|NC|ND|NJ|NY|OH|OK|OR|PA|TN|TX|UT|VA|WI|WV
b58fc2e3-5c90-45ce-b989-e64ce29096b3,Use adverbs in a sentence,adverbs in a sentence,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AR|AZ|CA|CCSS|CO|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|NE|NJ|NY|OH|OK|OR|PA|SC|TN|UT|WI|WV
ffe26c6c-e53b-457f-9dce-24f4a6286b21,Use collective nouns,collective nouns,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AR|CO|GA|HI|IA|ID|IN|KS|KY|MA|MN|MO|NC|ND|NJ|OK|OR|PA|SC|TN|TX|UT|WI|WV
ee360b2d-f523-4a0a-a5dc-fe5caa138d40,Use adjectives and adverbs correctly in a sentence depending on what is to be modified,adjectives and adverbs correctly in a sentence depending on what is to be modified,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AR|GA|HI|KS|KY|MN|MO|NC|ND|NE|OK|PA|SC|TN|TX|UT|WI
83a54b2d-9df5-4607-88d2-7e4402f69c03,Distinguish between the use of adjectives and adverbs,distinguish between the use of adjectives and adverbs,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AZ|CA|CCSS|CO|HI|ID|KS|LA|MA|MS|NC|OH|OR|WV
c06320f7-e75e-4902-a265-504d93cfe1bb,Identify the noun an adjective modifies,the noun an adjective modifies,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AR|CCSS|PA
a601a2c8-5f69-467d-98be-a21d52edebd2,Use reflexive pronouns,reflexive pronouns,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AZ|CA|CCSS|CO|FL|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|NJ|NY|OH|OR|PA|SC|TN|TX|UT|VA|WI|WV
0e2bb703-8a11-4587-92c6-a6230281cdb2,Identify descriptive adjectives before nouns,descriptive adjectives before nouns,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,CCSS|ND|OK|SC
307439ba-b99a-4335-b62e-c6618354aaf2,Use adjectives in a sentence,adjectives in a sentence,English Language Arts,Grade 2,2.0,Parts of Speech,unique,,,,AL|AZ|CA|CCSS|CO|GA|HI|IA|ID|IN|KS|KY|LA|MA|MN|MO|MS|NC|ND|NE|NJ|NY|OH|OK|OR|PA|SC|TN|TX|UT|WI|WV
07295ced-3119-4c8d-a99c-296b3f31414f,"Change spoken multisyllable words by deleting or substituting phonemes to make new words (e.g., substitute /p/ with /v/ in <i>open</i> to make <i>oven</i>)",change spoken multisyllable words by deleting or substituting phonemes to make new words,English Language Arts,Grade 2,2.0,Phonemes,unique,,,,ID|ME|OK|SC
4a07df90-de09-4706-8b44-2a0e22a4ad12,Decode multisyllabic nonsense words to demonstrate basic phonics skills and knowledge of a variety of spelling patterns,decode multisyllabic nonsense words to demonstrate basic phonics skills and knowledge of a variety of spelling patterns,English Language Arts,Grade 2,2.0,Phonemes,unique,,,,GA
48895bfe-deed-424c-9763-9da902319c58,"Isolate and pronounce each sound in grade-appropriate words including those with consonant digraphs and consonant blends (e.g., what is the ending sound in <i>finish</i>?)",isolate and pronounce each sound in grade-appropriate words including those with consonant digraphs and consonant blends,English Language Arts,Grade 2,2.0,Phonemes,unique,,,,MN|VA
159bb6a1-27cf-4a15-94f8-47e0665a2a5c,"Change phonemes to show addition, deletion, substitution, reversal, or resequencing of sounds in words or blends","change phonemes to show addition, deletion, substitution, reversal, or resequencing of sounds in words or blends",English Language Arts,Grade 2,2.0,Phonemes,unique,,,,AL|ENC|ID|ME|MN|NE|OK|SC|UT|WI
402005a1-faaf-4b23-b9c5-cf3d242c8fd9,Count phonemes in single-syllable words,count phonemes in single-syllable words,English Language Arts,Grade 2,2.0,Phonemes,unique,,,,ME|OK|TX|VA
86114d2b-fff3-414c-a824-0263e4565c90,Substitute medial vowels in written single-syllable words,substitute medial vowels in written single-syllable words,English Language Arts,Grade 2,2.0,Phonemes,unique,,,,ME|OR|SC
7110f61e-e69f-e311-9503-005056801da1,"Explain who is telling a story (i.e., the first-person narrator)",who is telling a story,English Language Arts,Grade 2,2.0,Point of View,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
