SKILL_ID,SKILL_NAME,MASTER_CONCEPT_ID,MASTER_CONCEPT_NAME,EQUIVALENCE_TYPE,TAXONOMY_PATH,CONFIDENCE
70314c9c-a69f-e311-9503-005056801da1,"Identify initial consonant sounds with the letters that represent them (e.g., Pick the word that begins with the sound /g/, <i>get</i>; pick the first letter you hear in <i>mop</i>, /m/)",MC-SA-0022,Consonant Sounds,state-variant,Word Recognition > Phonics & Decoding > Phonics Knowledge > Consonant Sounds > Single Consonants > Decoding Single Consonant Sounds,Word Recognition > Phonological Awareness > Phonemic Awareness > Phoneme Isolation > Initial Sound Isolation > Isolating Initial Phonemes
4f12f61e-e69f-e311-9503-005056801da1,"Use sentence-level context clues, illustrations, and foundational skills to determine or clarify the meanings of unfamiliar words in grade-appropriate texts",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Contextual Application
9c12f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., modifying phrases, overall meaning of sentence or paragraph) to determine or clarify the precise meanings of general academic, content-area, and technical words and phrases",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Confirming Inferences Through Contextual Application
ac12f61e-e69f-e311-9503-005056801da1,"Use a wide range of contextual clues, including understanding word relationships and connectives, to determine or clarify the precise meanings of general academic, content-area, and technical words and phrases",,,grade-progression,Active Self-Regulation > Strategy Use > Using Context Clues > Contextual Interpretation > Understanding Contextual Indicators,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues
a512f61e-e69f-e311-9503-005056801da1,"Use a wide range of contextual clues, including understanding increasingly subtle examples, to determine or clarify the precise meanings of general academic, content-area, and technical words and phrases",,,grade-progression,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Vocabulary Expansion,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues
ffec2f2e-9c8c-4755-b582-f549b3c14023,"Apply foundational skills to recognize vocabulary in context (e.g., use context clues such as illustrations, syllabication, background knowledge)",MC-SA-0023,Word Meaning,state-variant,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Contextual Application
8912f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., word relationships, overall meaning of the text, a word's function or position in a sentence) to determine or clarify the meanings of general academic and content-area words and phrases (e.g., technical and scientific words)",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Confirming Inferences Through Contextual Application
6a12f61e-e69f-e311-9503-005056801da1,"Use sentence-level context clues (e.g., embedded word definitions, restatement) to determine or clarify the meanings of general academic and content-area words and phrases",MC-SA-0015,Word Meaning,grade-progression,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Vocabulary Expansion
7d12f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., cause/effect, comparison, word relationships) to determine or clarify the meanings of general academic and content-area words and phrases",MC-SA-0015,Word Meaning,grade-progression,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Practicing Logical Guessing
cc9e8002-3ae5-4fcf-b1ed-2c340c3078c8,Begin to practice using context clues while listening to texts and viewing illustrations,,,unique,Active Self-Regulation > Strategy Use > Using Context Clues > Contextual Interpretation > Understanding Contextual Indicators,Active Self-Regulation > Strategy Use > Reading Comprehension Strategies > Pre-Reading Strategies > Examining Visual Aids
be12f61e-e69f-e311-9503-005056801da1,"Synthesize information from context to determine or clarify nuances in word meanings in a text including general academic, content-area, and technical words and phrases",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Differentiating Word Meanings in Context,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Confirming Inferences Through Contextual Application
7412f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., synonyms, antonyms, examples, definitions, restatement) to determine or clarify the meanings of general academic and content-area words or phrases",MC-SA-0024,Context Clues,grade-progression,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Practicing Logical Guessing,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues
7fd62b4c-44ff-44ee-81e5-0a4711df30dc,"Use context to confirm or autocorrect recognition and comprehension of words, rereading as necessary",,,grade-progression,Active Self-Regulation > Strategy Use > Reading Comprehension Strategies > While-Reading Strategies > Clarification Techniques,Bridging Processes > Graphophonological-Semantic Flexibility > Integration of Graphophonological and Semantic Knowledge > Cognitive Flexibility in Reading > Integrating Contextual Clues > Correcting Decoding Errors with Semantic Context
9112f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., examples, word relationships, organizational structure, overall meaning of sentence or paragraph) to determine general academic, content-area, and technical or scientific terminology",,,unique,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Vocabulary Expansion,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Confirming Inferences Through Contextual Application
b712f61e-e69f-e311-9503-005056801da1,"Use context clues (e.g., conjunctive and subordinate clauses) to determine or clarify nuances in word meanings in a text including general academic, domain specific, and technical words and phrases",,,unique,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Nuance and Contextual Nuance > Recognizing Nuanced Meanings,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Differentiating Word Meanings in Context
5d12f61e-e69f-e311-9503-005056801da1,"Use sentence-level context clues (e.g., word placement) to determine or clarify the meanings of unfamiliar words",MC-SA-0024,Context Clues,state-variant,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Practicing Logical Guessing,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Contextual Application
4612f61e-e69f-e311-9503-005056801da1,"Apply foundational skills to recognize vocabulary in context (e.g., use context clues such as illustrations, sounding out)",MC-SA-0023,Word Meaning,state-variant,Language Comprehension > Vocabulary Knowledge > Word Knowledge > Word Meaning > Context-based Word Selection > Recognizing Context Clues,Bridging Processes > Graphophonological-Semantic Flexibility > Semantic-Phonological Integration in Vocabulary Learning > Learning New Words > Applying Semantic-Phonological Knowledge > Contextual Application of New Vocabulary
04c4fde4-36bc-4422-a6d9-c3613aef7244,"Use sentence-level context clues (e.g., word placement, foundational skills such as affixes and syllabication) to determine or clarify the meanings of unfamiliar words",MC-SA-0024,Context Clues,state-variant,Bridging Processes > Vocabulary Knowledge > Word Learning Strategies > Context Clues > Inferring Meaning from Context > Practicing Logical Guessing,Active Self-Regulation > Strategy Use > Using Context Clues > Inferring Meaning with Context Clues > Contextual Application
6440c225-3800-e411-9e54-005056801da1,"Read an increasingly wide range of fiction, poetry, and plays",MC-SA-0013,Narrative Form,grade-progression,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Elements of Genre > Understanding Elements of Genre,Language Comprehension > Literacy Knowledge > Literary Form > Contextual and Intertextual Understanding > Intertextuality > Understanding Elements Of Multiple Genres
a577d632-0176-41fa-8a10-3069a2ac9684,"Analyze the effects of literary devices (e.g., ambiguity, contradiction, subtlety, paradox, irony, sarcasm, overstatement, metaphor) in various forms of literary nonfiction",,,unique,Language Comprehension > Literacy Knowledge > Rhetorical Device > Irony and Sound Devices > Analyze Irony and Sound Devices > Analyze Irony and Sound Devices,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Stylistic Choices > Analyzing Stylistic Impact
c3b33a36-cd82-41f4-aca1-13033a56a4f8,"With support, begin to differentiate between story events that are make-believe and those that could happen in real life",,,unique,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Contemporary Narrative > Classifying Types Of Narratives (e.g., Adventure, Fairy Tale)",Language Comprehension > Verbal Reasoning > Theory of Mind and Narrative Analysis > Inferring Textual Meaning > Inferring and Predicting Textual Meaning > Predictive Inference
65334c9c-a69f-e311-9503-005056801da1,"Identify and analyze different forms of drama (e.g., comedy, tragedy), describing their characteristics and purposes, and understand the use of dialogue, soliloquies, asides, stage directions, and character foils in plays",,,unique,"Language Comprehension > Literacy Knowledge > Literary Form > Dramatic Form > Dramatic Elements > Understanding Dramatic Techniques (e.g., Dialogue, Stage Directions)",Language Comprehension > Literacy Knowledge > Literary Form > Dramatic Form > Dramatic Genre > Understanding Comedy
3a12f61e-e69f-e311-9503-005056801da1,"Interpret a variety of informational texts and literary nonfiction in light of their characteristics, including expository works (e.g., speeches, essays), technical and scientific writing (manuals, content-area works), and argumentation (court opinions, periodicals)",,,unique,Language Comprehension > Background Knowledge > Knowledge Dimensions > Disciplinary Knowledge > Content and Genre Conventions > Understanding Discipline-specific Content and Genre Conventions,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Functional Text > Understanding Types Of Functional Texts (e.g., Manual, Reference, Legal)"
3d334c9c-a69f-e311-9503-005056801da1,"Analyze characteristics of different forms of literary text (e.g., ballads, epics, short stories, novels, traditional tales, and literary nonfiction such as essays and biographies) recognizing structural differences",,,unique,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Traditional Narrative > Understanding Types Of Traditional Stories (e.g., Fable, Myth, Legend)","Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Types Of Informational Texts (e.g., Articles, Reports)"
66c1820d-a045-43c0-ad87-7f033d5e774d,"Analyze how authors of literary nonfiction use literary devices (e.g., allusions, figurative language, epigraphs, stories within stories) to achieve desired effects",,,unique,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Stylistic Choices > Analyzing Stylistic Impact,Language Comprehension > Verbal Reasoning > Analytical Reasoning > Author's Craft and Style > Analyzing Author's Techniques > Analyzing Genre-Specific Techniques
5a40c225-3800-e411-9e54-005056801da1,"Read a wide range of fiction, including in particular whole books, short stories, poems and plays with a wide coverage of genres, historical periods, forms and authors, including high-quality works from seminal world literature",MC-SA-0013,Narrative Form,grade-progression,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Elements of Genre > Understanding Elements of Genre,Language Comprehension > Literacy Knowledge > Literary Form > Contextual and Intertextual Understanding > Intertextuality > Understanding Elements Of Multiple Genres
